clue_id,definition,row
3663,Reptile,1524
3664,sweet,1525
3666,toiletry,1526
3667,wealthy,1527
3668,Stop,1528
3669,port,1529
3671,Twist,1530
3672,Slow,1531
3673,fabric,1532
3674,apologetic,1533
3675,Vulgar,1534
3676,Fat,1535
3678,tree,1536
3681,a ship,1537
3682,mushroom,1538
3683,comic strip,1539
3684,book,1540
3685,fast,1541
3686,Fit,1542
3687,Body politic,1543
3687,say,1544
3688,Wine,1545
3689,Instance,1546
3692,Studied,1547
3693,felt hat,1548
3696,Copy,1549
3697,big cat,1550
3699,Fat,1551
3701,an artificial language,1552
3705,Relaxed,1553
3707,mournful,1554
3709,coercion,1555
3710,horse,1556
3714,Eccentricities,1557
3715,Number,1558
3717,Amphibian,1559
3721,Blue,1560
3732,Fish,1561
3736,Transparency,1562
3739,narrow-minded,1563
3741,Comic,1564
3746,rest,1565
3749,number,1566
3750,Politician,1567
3753,Strain,1568
3754,Throw out,1569
3755,Scrub,1570
3757,land,1571
3766,husband,1572
3767,Host,1573
3770,depression,1574
3773,melody,1575
3774,obsession,1576
3776,stars,1577
3777,question,1578
3778,Horse,1579
3782,performer,1580
3783,in detail,1581
3785,Booze,1582
3786,islands,1583
3787,Impact,1584
3788,Excessive,1585
3789,city,1586
3790,Feeble,1587
3792,philosopher,1588
3796,column,1589
3798,plateau,1590
3799,Play,1591
3802,measure,1592
3803,Discourage,1593
3808,Indifference,1594
3809,survey,1595
3810,scientist,1596
3811,Bread,1597
3813,Pirate,1598
3814,Come back,1599
3815,slide,1600
3818,Tree,1601
3819,Battle,1602
3825,disappointment,1603
3829,defect,1604
3830,Heater,1605
3831,Disconcert,1606
3833,Drop in,1607
3835,Revel,1608
3836,radical,1609
3838,sauce,1610
3841,Hostility,1611
3843,Began,1612
3844,Banned,1613
3847,Brown,1614
3861,Release,1615
3862,External,1616
3864,model,1617
3867,method,1618
3871,fun,1619
3874,Well-kept,1620
3876,Flower,1621
3878,machine,1622
3879,Subordinate,1623
3883,Downright,1624
3888,Novice,1625
3893,Mean,1626
3915,benefactor,1627
3946,Pasta,1628
3947,Swap,1629
3951,Learner,1630
3953,Office,1631
3955,Train,1632
3959,mature,1633
3962,firearm,1634
3964,Meat,1635
3970,Mean,1636
3972,Rescuer,1637
3977,melted,1638
3978,rubbish,1639
3979,Keen,1640
3980,Great,1641
3983,Opener,1642
3984,bitter,1643
3986,drawing,1644
3990,Subjects,1645
3991,Renowned,1646
3992,Moor,1647
3997,slog,1648
4002,Paper,1649
4005,whisky,1650
4007,Show,1651
4008,trick,1652
4010,completed,1653
4011,Fool,1654
4012,Further,1655
4015,a city,1656
4016,Hanger-on,1657
4019,Genius,1658
4020,Object,1659
4021,Bag,1660
4059,Dissident,1661
4062,Bear,1662
4063,slip,1663
4065,stays,1664
4067,Bring down,1665
4071,perhaps,1666
4074,Country,1667
4076,Born,1668
4079,bistro,1669
4081,Heap,1670
4083,upset,1671
4085,Tackle,1672
4088,Weight,1673
4090,Fold,1674
4097,Pulls,1675
4098,Cleaner,1676
4106,Characteristic,1677
4108,Palms,1678
4117,Bellow,1679
4119,Age,1680
4121,Traffic,1681
4122,relative,1682
4123,Continue,1683
4127,disturbing,1684
4130,expulsion,1685
4137,Dignified,1686
4138,Bigoted,1687
4140,Wicked,1688
4145,Top-notch,1689
4147,Vicar,1690
4148,darkness,1691
4149,Gnome,1692
4153,Manage,1693
4156,pet,1694
4157,boss,1695
4164,Sound,1696
4167,God,1697
4174,Cargo,1698
4175,available,1699
4176,compass,1700
4177,Curious,1701
4192,Writhed,1702
4196,textbook,1703
4208,Problem,1704
4208,children,1705
4209,14,1706
4211,Wine,1707
4216,Impede,1708
4217,Brooded,1709
4220,Diplomat,1710
4222,Astute,1711
4224,flag,1712
4230,Drop off,1713
4231,programme,1714
4234,Biting,1715
4236,Superior,1716
4241,Big cat,1717
4249,Capital,1718
4251,drink,1719
4255,alarm,1720
4256,Soft,1721
4263,Vanquish,1722
4264,colours,1723
4266,Language,1724
4267,cast,1725
4268,Kind,1726
4274,assassin,1727
4278,special,1728
4279,bars,1729
4283,Flat,1730
4286,Weakling,1731
4291,Express,1732
4293,mind,1733
4294,Cross,1734
4297,Gaunt,1735
4298,plant,1736
4300,Amazed,1737
4303,Aspiring,1738
4306,rule,1739
4309,Dizzy,1740
4311,break,1741
4315,Long,1742
4318,Gigantic,1743
4320,Number,1744
4323,Vigilant,1745
4325,style,1746
4327,ahead,1747
4329,attached,1748
4336,joint,1749
4342,Dismiss,1750
4347,confidence,1751
4351,charged,1752
4352,style,1753
4353,Shell,1754
4355,binge,1755
4356,clear,1756
4359,sport,1757
4363,insidious,1758
4365,Asian,1759
4369,now,1760
4370,flier,1761
4371,law,1762
4377,Safety feature,1763
4379,Man,1764
4383,Fish,1765
4384,Magical,1766
4386,Savvy,1767
4389,Settle,1768
4408,Trip,1769
4414,stemmed,1770
4417,Governed,1771
4418,Shocking,1772
4419,Payment,1773
4420,Repeat,1774
4421,Humdrum,1775
4422,naval commander,1776
4424,Unleavened bread,1777
4427,Tough,1778
4428,Follow,1779
4429,Stealthy,1780
4430,mainly,1781
4434,spirit,1782
4436,Rash,1783
4437,Teacher,1784
4438,Flaw,1785
4440,Greenness,1786
4442,energy,1787
4443,Smear,1788
4444,Just,1789
4447,Refugee,1790
4449,Dispute,1791
4452,Finished,1792
4453,beachwear,1793
4454,Embellish,1794
4458,instrument,1795
4459,Poor,1796
4460,required,1797
4461,Putting,1798
4462,code,1799
4463,Story,1800
4464,Holy,1801
4466,Anxious,1802
4467,Stop,1803
4468,Beginners,1804
4469,Boring,1805
4470,say,1806
4471,polite,1807
4474,boat,1808
4475,Propose,1809
4476,Long,1810
4479,Cross,1811
4480,command,1812
4482,Reject,1813
4484,Bird,1814
4485,share,1815
4488,revel,1816
4492,stretchers,1817
4494,squalor,1818
4497,Villain,1819
4500,sculptor,1820
4501,In theory,1821
4505,Pressing,1822
4508,put out,1823
4514,Crustacean,1824
4516,Gregarious,1825
4517,cat,1826
4527,Mineral,1827
4529,Valve,1828
4531,Unattractive,1829
4532,Find,1830
4534,a grass,1831
4536,Monkey,1832
4541,African,1833
4542,Stimulus,1834
4544,Governs,1835
4545,Hinder,1836
4546,Handwriting,1837
4547,Butterfly,1838
4548,People,1839
4550,Worshipper,1840
4551,Active,1841
4553,slumber,1842
4554,Seabird,1843
4558,Weakness,1844
4560,Militant,1845
4561,lying,1846
4562,Stand,1847
4564,sheep,1848
4566,Swimmer,1849
4567,Chap,1850
4569,Restorative,1851
4570,Open,1852
4571,Youngster,1853
4573,capital,1854
4575,Relations,1855
4577,Lawman,1856
4582,sleeve,1857
4585,Info,1858
4586,Rover,1859
4587,Ostentation,1860
4588,Throw,1861
4592,claw,1862
4593,case,1863
4595,Tolerate,1864
4595,beast,1865
4596,news item,1866
4597,drier,1867
4598,Playful,1868
4605,Seduce,1869
4606,Restorative,1870
4606,note,1871
4607,tree,1872
4609,plague,1873
4610,Crime,1874
4611,Screen,1875
4612,Instrument,1876
4613,Cynical,1877
4614,greyish,1878
4615,Misdeed,1879
4617,Insouciant,1880
4618,Indecently,1881
4619,Servant,1882
4621,Blade,1883
4624,pupil,1884
4627,manager,1885
4628,top,1886
4629,resentment,1887
4630,laugh loudly,1888
4632,treatment,1889
4633,singer,1890
4635,Bird,1891
4636,Damage,1892
4638,Country,1893
4639,Direct,1894
4639,issue,1895
4641,weapon,1896
4642,Nation,1897
4643,Track,1898
4644,European country,1899
4645,a bit,1900
4648,Old,1901
4649,Stair,1902
4650,Central American nation,1903
4653,European,1904
4654,noted,1905
4655,Insecure,1906
4658,agreement,1907
4659,vessel,1908
4660,commotion,1909
4663,Comfort,1910
4664,Direct,1911
4665,Sightseer,1912
4666,Also,1913
4667,place of worship,1914
4668,Complete,1915
4669,Fruitful,1916
4671,Scheduled,1917
4673,Expert,1918
4674,Obstacle,1919
4676,Adam,1920
4676,I,1921
4677,Offend,1922
4678,Opener,1923
4680,Bird,1924
4681,Toss,1925
4684,Take off,1926
4685,big top,1927
4686,Fruit,1928
4687,Like,1929
4688,to celebrate,1930
4695,doctrine,1931
4701,free,1932
4706,Lay in,1933
4710,Dinosaur,1934
4711,Fabulous,1935
4712,Character,1936
4713,Undercover work,1937
4714,A flavour,1938
4717,port,1939
4718,Strictly,1940
4721,plant,1941
4723,do well,1942
4724,assuming,1943
4725,superintendent,1944
4728,aircraft,1945
4729,headgear,1946
4730,grandee,1947
4736,Slashes,1948
4737,Uproar,1949
4743,christening,1950
4744,addition,1951
4746,sink,1952
4763,Officers,1953
4765,Language,1954
4773,exposed,1955
4784,Librarian,1956
4785,killed,1957
4790,goodbyes,1958
4791,Spook,1959
4794,Peas,1960
4805,Carefree,1961
4808,An agent,1962
4810,republic,1963
4813,local,1964
4814,Parched,1965
4816,Discredit,1966
4818,Barrister,1967
4823,Headdress,1968
4828,capital,1969
4831,Fruit,1970
4832,Execution,1971
4833,Drivel,1972
4834,decline,1973
4835,Ardent,1974
4839,out of gear,1975
4842,battle,1976
4843,Feature,1977
4844,islands,1978
4846,Blissful,1979
4847,Coffee,1980
4851,pirate,1981
4852,Thought,1982
4856,later,1983
4860,Textbook,1984
4860,protective cover,1985
4861,Radical,1986
4864,perseverance,1987
4866,spirit,1988
4867,ordinal,1989
4873,Discriminating,1990
4874,Destruction,1991
4877,Prohibition,1992
4879,Periods,1993
4881,order,1994
4882,Puzzle,1995
4883,Shop,1996
4885,Tramp,1997
4886,Month,1998
4887,See,1999
4892,Lessons,2000
4894,book,2001
4898,Electricity,2002
4898,stable,2003
4899,Knowing,2004
4900,River,2005
4900,Don,2006
4901,Star,2007
4902,Disadvantage,2008
4905,Navy,2009
4906,Beg,2010
4908,rude,2011
4909,cut short,2012
4910,Correct,2013
4911,Astonished,2014
4914,Drink,2015
4915,dilettante,2016
4917,Biscuit,2017
4921,enthusiastic,2018
4925,Nominal,2019
4927,nervy,2020
4928,courtyard,2021
4929,Reverses,2022
4930,Stuff,2023
4930,farm animal,2024
4931,Mark,2025
4932,career,2026
4933,Bird,2027
4934,Disgusting,2028
4935,Understand,2029
4939,Tourist,2030
4940,Ridicule,2031
4941,Cheek,2032
4942,entrance,2033
4942,Rental,2034
4943,oceanic bird,2035
4946,Nonsense,2036
4948,Pay for,2037
4950,wrong,2038
4953,Quartet,2039
4956,country,2040
4957,retreat,2041
4958,test,2042
4959,Provided,2043
4961,Communist,2044
4964,still,2045
4967,Key,2046
4969,Guide,2047
4971,buck,2048
4972,Scot,2049
4973,Wicked,2050
4974,Drive away,2051
4975,rest,2052
4976,Grown,2053
4980,rubble,2054
4981,Phone,2055
4983,North African,2056
4988,Metal,2057
4989,press,2058
4990,Relaxing,2059
4993,Needlework,2060
4994,freezer,2061
4997,Simple,2062
4999,Honeymooner,2063
5002,bloomers,2064
5007,Tags,2065
5008,boss,2066
5010,A canine,2067
5033,Open,2068
5035,Violent,2069
5036,Destined,2070
5036,leap,2071
5037,State,2072
5040,Boy,2073
5041,Sleep,2074
5042,Reduces,2075
5042,legal documents,2076
5043,Country,2077
5044,mistake,2078
5047,boat,2079
5048,Messages,2080
5049,Food,2081
5052,a Picasso,2082
5053,poems,2083
5055,Controlled,2084
5058,Garment,2085
5059,Group,2086
5060,Female,2087
5065,Figure,2088
5090,Top,2089
5095,Brilliant,2090
5097,material,2091
5098,General,2092
5100,snooker,2093
5107,as such,2094
5139,tea,2095
5140,time and again,2096
5142,Roman emperor,2097
5147,Fratricide,2098
5148,stars,2099
5151,Scientist,2100
5154,masonry,2101
5155,Think,2102
5156,drink,2103
5157,box,2104
5158,Material,2105
5159,Long,2106
5161,puzzle,2107
5162,wrinkled,2108
5163,Plan,2109
5165,Parrots,2110
5168,shrine,2111
5171,European,2112
5172,Draw,2113
5173,American,2114
5174,hat,2115
5179,Profligate,2116
5180,stick,2117
5182,Large,2118
5185,Occupied,2119
5188,support,2120
5190,Skilled,2121
5191,state,2122
5193,Overtly,2123
5196,Desolate,2124
5197,remains,2125
5198,redundancy,2126
5199,wild flower,2127
5203,Fearful,2128
5204,Backing,2129
5204,expert,2130
5206,Horse,2131
5210,Commonly,2132
5212,Fish,2133
5213,Director,2134
5215,Murdoch,2135
5220,Film,2136
5223,bullied,2137
5226,Lawyer,2138
5227,Organ,2139
5230,Friend,2140
5231,the custom,2141
5232,Improper,2142
5233,Flowering plant,2143
5234,tradesman,2144
5235,Drive,2145
5236,Keen,2146
5237,Tiny,2147
5241,excelling,2148
5242,Pragmatic,2149
5243,Loot,2150
5246,Heavyweight,2151
5247,failure,2152
5249,pad,2153
5253,Strict,2154
5257,African,2155
5258,jazz musician,2156
5259,Dogs,2157
5260,Pastoral,2158
5261,gossip,2159
5262,balls,2160
5266,Remove,2161
5268,Handle,2162
5269,Narrow,2163
5270,Basic,2164
5273,Supporters,2165
5276,Drug,2166
5277,ancient Greek,2167
5278,City,2168
5280,frankly,2169
5282,go,2170
5283,Prestige,2171
5284,Aftereffect,2172
5286,Chap,2173
5288,timepiece,2174
5290,Excursionist,2175
5299,Pools,2176
5302,Marsupial,2177
5303,port,2178
5304,correct,2179
5308,Carnivore,2180
5310,Church,2181
5311,Birds,2182
5313,joint,2183
5318,Duck,2184
5319,monster,2185
5320,Tremendous,2186
5321,tough,2187
5322,Rational,2188
5324,Mix,2189
5326,Bore,2190
5327,a country,2191
5329,Fellow worker,2192
5330,Dodgy,2193
5333,music,2194
5334,man,2195
5335,rodents,2196
5340,Country,2197
5343,Best,2198
5345,clubs,2199
5346,Character,2200
5348,Captive,2201
5351,Blissful,2202
5353,trouble,2203
5354,ornamentation,2204
5355,Regular,2205
5358,Lady,2206
5359,box,2207
5361,Gas,2208
5365,Secret,2209
5366,chemical,2210
5368,Day,2211
5370,Military personnel,2212
5372,Reveal,2213
5374,Renunciation,2214
5381,Get stuck,2215
5383,written agreements,2216
5384,Aim,2217
5388,Remover,2218
5389,country,2219
5390,Affair,2220
5392,affiliation,2221
5394,Smart,2222
5406,recess,2223
5408,Curtain,2224
5409,service,2225
5412,Currency,2226
5415,food,2227
5416,material,2228
5421,crater,2229
5425,Island,2230
5428,Record,2231
5432,Lens,2232
5434,Returns,2233
5438,China,2234
5439,half,2235
5440,audience,2236
5447,girl,2237
5448,tournament,2238
5451,Questions,2239
5453,minor role,2240
5454,Trimmer,2241
5454,vessel,2242
5460,Cold,2243
5461,joint,2244
5464,Animals,2245
5465,Keen,2246
5466,Tense,2247
5467,bland,2248
5468,twitch,2249
5474,Dessert,2250
5474,insignificant,2251
5475,shortly,2252
5476,Avoid,2253
5477,Fortune,2254
5478,snooty,2255
5479,Imitate,2256
5484,Criminal,2257
5488,bats,2258
5489,Follow,2259
5490,confusion,2260
5492,artless,2261
5494,Unwell,2262
5497,Ridicule,2263
5498,Peevish,2264
5499,happiness,2265
5502,Religious,2266
5503,Speak,2267
5503,for example,2268
5505,To go by,2269
5505,hand,2270
5507,Tell,2271
5509,quake,2272
5510,Shopkeeper,2273
5511,to reflect,2274
5513,turn of phrase,2275
5514,Sisters,2276
5516,light,2277
5517,Mean,2278
5519,Wizard,2279
5520,Wow,2280
5523,brooch,2281
5525,Shoot,2282
5527,Prophet,2283
5531,failing,2284
5533,Handle,2285
5536,Separate,2286
5538,Servants,2287
5539,Prejudice,2288
5540,staff,2289
5541,watch,2290
5548,sportswear,2291
5550,plant,2292
5551,fit,2293
5553,resentful,2294
5556,Fancied,2295
5558,Pet,2296
5559,News,2297
5562,Ship,2298
5565,courtyard,2299
5566,Country,2300
5574,Acute,2301
5576,criminal,2302
5577,abroad,2303
5578,supporter,2304
5579,family,2305
5580,Look after,2306
5580,harbour,2307
5581,Training,2308
5583,game,2309
5584,Remainder,2310
5585,Man,2311
5585,crook,2312
5586,Horse,2313
5587,Standard,2314
5588,Joke,2315
5589,Rot,2316
5591,vessel,2317
5593,Find,2318
5594,Wally,2319
5597,basically,2320
5598,badge,2321
5601,Rent,2322
5602,Cheat,2323
5604,Dark,2324
5607,Variable,2325
5610,offence,2326
5611,element,2327
5612,Understanding,2328
5612,crowd,2329
5613,Bitter,2330
5614,Suspect,2331
5616,Dark-haired,2332
5617,Skirmish,2333
5621,Create,2334
5623,Appraising,2335
5625,swing,2336
5626,Approve,2337
5627,Opportunity,2338
5631,Stern,2339
5636,trick,2340
5638,dismay,2341
5640,fake,2342
5641,Singer,2343
5644,Faltering,2344
5645,service,2345
5646,wild,2346
5647,Changing,2347
5648,bond,2348
5650,Cheerful,2349
5651,repeatedly,2350
5652,attack,2351
5655,Really,2352
5656,Disturbed,2353
5657,shock,2354
5658,clumsy,2355
5660,country,2356
5662,to blame,2357
5664,Hold,2358
5665,Active,2359
5671,arch,2360
5676,verse,2361
5678,Perennial,2362
5679,Reversing,2363
5680,Unimportant,2364
5682,a deformity,2365
5686,Basic,2366
5687,Rodents,2367
5689,bed,2368
5690,Ray,2369
5693,Fish,2370
5694,sweetener,2371
5697,Always,2372
5698,Pass,2373
5699,swimmer,2374
5700,relish,2375
5701,Tempest,2376
5702,Letters,2377
5704,box,2378
5707,Connection,2379
5710,lawbreaker,2380
5712,boss,2381
5713,slogan,2382
5715,Notice,2383
5716,Remiss,2384
5722,features,2385
5723,See,2386
5724,inscription,2387
5726,Bill,2388
5726,the judge,2389
5728,Marks,2390
5729,Celebrate,2391
5730,Correctional,2392
5732,Saint,2393
5736,Clear,2394
5736,goal,2395
5740,Skipper,2396
5742,States,2397
5744,Crazy,2398
5756,individually,2399
5757,Windows,2400
5760,down,2401
5762,Unlucky,2402
5763,complex,2403
5768,Polish,2404
5773,Foolhardy,2405
5774,Monitors,2406
5775,body,2407
5783,broods,2408
5786,Squat,2409
5787,support,2410
5789,mythical creature,2411
5791,African,2412
5793,Talk,2413
5800,shrub,2414
5805,Plant,2415
5808,Pants,2416
5809,Work out,2417
5810,Bad,2418
5816,poem,2419
5817,Model,2420
5821,Provoke,2421
5825,Gizmos,2422
5827,trial,2423
5828,dance,2424
5838,procession,2425
5839,Broadcasting,2426
5843,dragon,2427
5844,Animal,2428
5845,rock,2429
5846,calm,2430
5847,Ointment,2431
5850,drive off,2432
5852,Writer,2433
5853,Amusing,2434
5855,plant,2435
5857,computer store,2436
5858,to all intents and purposes,2437
5862,Archangel,2438
5863,wonder,2439
5868,flower,2440
5869,Model,2441
5872,Group,2442
5873,A snowdrop,2443
5875,Peasant,2444
5881,Put down,2445
5882,Striking,2446
5885,hair,2447
5889,charge,2448
5890,relaxes,2449
5891,unfeeling,2450
5893,Tousled,2451
5895,Founder,2452
5896,Continuation,2453
5898,Unaffectionate,2454
5899,pot,2455
5903,drunk,2456
5905,stadium,2457
5906,imminent,2458
5907,Seminars,2459
5909,Arrive at,2460
5911,Joy,2461
5913,theatrical,2462
5916,Chivalrous,2463
5919,to cope,2464
5920,Withdrawal,2465
5921,side by side,2466
5924,Call up,2467
5925,Old country,2468
5926,Bitterness,2469
5928,Heather,2470
5933,Impolite,2471
5934,Despot,2472
5935,District,2473
5937,Instrument,2474
5939,Tragic,2475
5942,Boats,2476
5944,Measures,2477
5945,hurt,2478
5949,drink,2479
5950,Benefactor,2480
5951,amusement park,2481
5956,Bursar,2482
5958,Continuous,2483
5959,Material,2484
5961,monster,2485
5962,fruit,2486
5963,tree,2487
5964,chest,2488
5966,meal,2489
5967,quickly,2490
5968,Creature,2491
5969,ancestor,2492
5970,Screen,2493
5972,Fairy,2494
5974,partygoer,2495
5976,Irrationality,2496
5979,Crazy,2497
5980,Grass,2498
5981,Refinement,2499
5985,Film director,2500
5986,Vegetable,2501
5990,Purchase,2502
5993,Storyteller,2503
5994,Fairly,2504
5997,Team,2505
6000,Fabric,2506
6001,backbone,2507
6005,Famous,2508
6011,store,2509
6012,Digger,2510
6012,card,2511
6013,Competitor,2512
6015,Gig,2513
6016,Clergyman,2514
6021,fall away,2515
6050,changing,2516
6053,Flag,2517
6072,Use,2518
6074,checking,2519
6078,Island,2520
6082,as well,2521
6086,Duplicate,2522
6087,Agreement,2523
6092,Game,2524
6094,crook,2525
6096,Language,2526
6097,Tot,2527
6098,Reveal,2528
6099,drifting,2529
6100,Authorises,2530
6101,Portrayed,2531
6104,floor covering,2532
6105,Talk,2533
6106,Fuel,2534
6108,Police officer,2535
6109,Charm,2536
6113,fish,2537
6114,Eavesdrop,2538
6117,cup,2539
6119,Iberian,2540
6120,cellist,2541
6121,No-win situation,2542
6125,scintillating,2543
6126,Native American,2544
6127,Company,2545
6130,Handle,2546
6133,guinea pig,2547
6134,Holy,2548
6135,Crowd,2549
6135,present,2550
6139,mountain,2551
6143,Throw,2552
6144,China,2553
6145,Fabric,2554
6147,Direct,2555
6150,discipline,2556
6151,cloth,2557
6153,Craftsman,2558
6156,Bitter,2559
6157,Stars,2560
6158,Wheel,2561
6162,Amazing,2562
6164,bloomer,2563
6165,unstable,2564
6167,shower,2565
6168,Bird,2566
6169,fleece,2567
6170,body of water,2568
6171,Polish,2569
6172,verse,2570
6174,Get back,2571
6176,Holy,2572
6177,Beverage,2573
6178,a stripper,2574
6181,Musician,2575
6182,shell,2576
6183,Tax,2577
6185,grant,2578
6187,Get,2579
6188,Student,2580
6190,distended,2581
6193,Enduring,2582
6194,Loving,2583
6198,Fanciful,2584
6201,Champion,2585
6203,business,2586
6204,Silly,2587
6206,rum,2588
6214,Mark,2589
6217,ostentation,2590
6218,Coat,2591
6231,Decide,2592
6232,put out,2593
6233,Hairdo,2594
6237,Savour,2595
6238,rogue,2596
6240,Worthy,2597
6241,Compound,2598
6243,magic,2599
6249,MPs,2600
6257,bloomers,2601
6263,Agree,2602
6267,Sight,2603
6275,a mug,2604
6276,the island,2605
6283,Present,2606
6284,line,2607
6287,Nick,2608
6292,careless,2609
6293,close shave,2610
6295,See,2611
6299,Poison,2612
6300,Relative,2613
6303,Look,2614
